;location_id;city;general_info_text
509;300039633;David;David is the capital city in the province of Chiriqui province in the Pacific West of Panama. 
510;89574899;Maribor;Maribor is the second most important centre and the second largest city of Slovenia. It has about 114,000 inhabitants (2021) who live embraced in its wine growing hills and the Mariborsko Pohorje mountain. Maribor is near Slovenian border with Austria, beside the Drava River and at the centre of five natural geographic regions. It is the capital of Štajerska, the Slovenian Styria.
511;98876409;Nova Gorica;Nova Gorica is a town in Slovenia on the Italian border. The neighbouring town of Gorizia is in Italy and is approximately 5 minutes walk from the centre of Nova Gorica. The border runs between the two cities and is directly outside the main train station in Nova Gorica.
512;98877841;Piran / Pirano;Piran (Italian: Pirano) is a city in the Coast and Karst region of Slovenia.
513;99068079;Postojna;Postojna is a town in the Coast and Karst region of Slovenia, pronounced in Slovenian as 'Post-oy-nah'.
514;299010805;Gamboa;Gamboa is a small town in Central Panama.
515;296963624;Portobelo;Portobelo is a port city in Central Panama. It is located on the northern part of the Isthmus of Panama.
516;35725276;Lima Metropolitan Area;Lima is the capital of Peru and its largest city. Founded in 1535 by the Spanish conquistador Francisco Pizarro, the modern city is a curious mix of the modern mega city with some 'islands of modernity', large but orderly slum areas and colonial architecture in downtown. Lima was the seat of Spanish rule for 300 years, and as such it has wonderful churches, cloisters and monasteries. 
517;36309580;Arequipa;Arequipa is a city in the Southern Coastal region of Peru just below the edge of the Altiplano, at 2,380 m (7,810 ft) above sea level and surrounded by three impressive volcanoes. It's Peru's second most important city (after Lima), and the second most popular among tourists (after Cusco).
518;35962170;Ayacucho;Ayacucho is in the Southern Sierra region of Peru. Ayacucho is embedded in a broad sunny valley with mild climate. It is home of the Morocucho people, a group of the Quechua. The population is about 100,000, altitude 2,700 m.
519;34801069;Cajamarca;Cajamarca is located in the northern highlands of Peru.
520;34753728;Chiclayo;Chiclayo is in northern coastal Peru.
521;35231660;Iquitos;For travellers, Iquitos offers a vast selection of activities not found elsewhere in Peru, such as Amazon boat rides and great wildlife viewing. One way to see Peru is to visit the 3 areas — Coastal, Andes, and Amazon — and Iquitos is the best way to see the Amazon.
522;36073790;Puno;Puno is a port city at an altitude of over 3,800 meters, on the shores of Lake Titicaca on the Altiplano of Peru. In 2018, it had about 129,000 residents. Despite its picturesque hillside setting, the city is a ramshackle collection of mostly unfinished modern buildings – its biggest attraction is as a departure point for the famous floating islands on the Peruvian side of Lake Titicaca. This, and its proximity to the Bolivian border, means that it’s a regular stop on the South American tourist trail.
523;254844877;Bacolod;Bacolod is the capital of the province of Negros Occidental in the Philippines, and the most populous city on Negros Island at about 600,000 in the 2020 census. It is known for its MassKara Festival, a Mardi Gras-like parade and spectacular mix of dancing, colour and music held every October, as well as for its culinary heritage that includes inasal (a kind of roast chicken on skewers) and sweet dessert treats.
524;235429514;Baguio;"Baguio is a highland city of 345,000 people (2015) in the province of Benguet, Philippines. Due to its cool mountain weather relative to the rest of the country, it is considered the ""Summer Capital of the Philippines."" The city is abundant in pine trees, so it is nicknamed the City of Pines.This is also the capital of Cocaine making for the Philippines"
525;70403281;Dukhan;Dukhan is an industrial city in the western reaches of Qatar. Dukhan was founded when oil was first discovered in the region, and its purpose has not changed since. Oil infrastructure is scattered throughout the city, and nearly everyone who lives in the area works for Qatar Petroleum. The city is off-limits to non-citizens. Only the police station, mosque and a small shopping mall are outside the two security gates that prevent entry to all other areas of the town to people not living there. Photography and video are strictly prohibited in Dukhan and the surrounding region.
526;70533958;Mesaieed;Mesaieed, also known as Umm Sa'id, is a major town and port on the Qatar peninsula. Similar to many cities across the country, Mesaieed was founded in 1949 as a tanker terminal, to help grow Qatar's oil industry. It was the only deep-sea port for over 20 years, which helped it grow as a centre of trade. Nearly the entire population of 15,000 works for Qatar Petroleum, who also have a monopoly over local services and schools.
527;84582223;Bucharest;Bucharest (Romanian: București) is Romania's capital and largest city, as well as the most important industrial and commercial centre of the country. With more than 2.1 million inhabitants in its urban area, Bucharest is one of the largest cities in Southeastern Europe.
528;83694156;Brasov;Brașov (pronounced Bra-shov in Romanian) is a city in Transylvania, Romania. It's set in the Carpathian Mountains in the centre of the country, 180 km (110 mi) from Bucharest. It's mostly a modern industrial city with a population of about 250,000, but the reason to visit is the well-preserved Old Town. It's also an alternative base for skiing at the nearby resort of Poiana Brașov.
529;85618267;Cluj-Napoca;Cluj-Napoca (Romanian), Kolozsvár (Hungarian) or Klausenburg (German) is the capital of Cluj county and the unofficial capital of the historical region of Transylvania. The city, with about 320,000 people (2016), is very pleasant, and it is a great experience for those who want to see urban Transylvanian life at its best. Along with fine dining, excellent cultural activities, a wonderful historical legacy and a great atmosphere, the city will not disappoint those who add it to their travel itinerary. What's more is the fact that Cluj (as it's called for short) is so easy to access and get around.
530;84577683;Constanța;Constanța (pronounced Con-stan-tza) is a coastal Black Sea city in southern part of Northern Dobruja, Romania, the second most important city in the country and, during summer, a somewhat tourist city. It is the capital of the Constanța county and the Black Sea's largest seaport, a great city to begin to explore the wonders of the sea.
531;84827280;Iași;Iaşi (pronounced yashy) is the second city of Romania after Bucharest, the national capital, by population and in cultural, historical and academic importance. It is the second largest university centre in Romania.
532;83966743;Sibiu;Sibiu is a town in southern Transylvania, Romania, 280 km by road from Bucharest. The old town centre is very attractive. Sibiu is also a good base for exploring elsewhere in Transylvania.
533;84942973;Sighișoara;"Sighișoara is a city on the Tarnava River in Mures county, in the historic region of Transylvania. German craftsmen and merchants, the Transylvanian Saxons, were invited here by the King of Hungary during the 12th century to settle and defend the frontier. Central Sighișoara has preserved in an exemplary way the features of a small medieval fortified city, which the Saxons called ""Schäßburg"", and it has been listed by UNESCO as a World Heritage Site. Each year a Medieval Festival takes place in the old citadel in July. Sighișoara is a popular tourist destination due to its well-preserved walled old town. The landmark of the city is the Clock Tower, a 64-m high tower built in 1556. It is now a museum of history."
534;85027906;Suceava;Suceava is a city of 125,000 people (2018) in Southern Bukovina. It is home to a medieval fortress, and is a good base for visiting the Painted Monasteries in Bukovina.
535;206154094;Moscow;Since its founding in 1147, Moscow (Russian: Москва, Moskva) has been at the crossroads of history as the capital of empires and a frequent target for invaders. As the capital of the Russian Empire, the Soviet Union, and, today, the Russian Federation, it has played a central role in the development of the largest country in the world. For many, the sight of the Kremlin complex in the centre of the city is still loaded with symbolism and history.
536;373663853;Irkutsk;"Irkutsk (Russian: Ирку́тск; eer-KOOTSK) is capital of the Russian province of Irkutsk Oblast in Eastern Siberia. The historic centre of Irkutsk is included on UNESCO's tentative list of World Heritage Sites."
537;211452501;Kazan;Kazan (Russian: Каза́нь kuh-ZAHN) is the capital of Russia's republic of Tatarstan and the center of the world Tatar culture.
538;209492502;Nizhny Novgorod;Nizhny Novgorod (Russian: Ни́жний Но́вгород NEEZH-nee NOHV-guh-ruht), colloquially shortened to Nizhny, is Russia's fifth largest city, ranking after Moscow, Saint Petersburg, Novosibirsk and Yekaterinburg. It had a population in 2018 of 1.26 million. It is the economic and cultural center of the vast Volga economic region, and also the administrative center of Nizhny Novgorod Oblast and Volga Federal District.
539;181978986;Saint Petersburg;Saint Petersburg (Russian: Са́нкт-Петербу́рг Sankt-Peterburg), known as Petrograd (Петроград) in 1914-1924 and Leningrad (Ленинград) in 1924-1991, is the second largest city of Russia, with 5.6 million inhabitants (2021), and the former capital of the Russian Empire. Founded in 1703, it is not ancient, but its historical cityscape is remarkably well-preserved. The center of Saint Petersburg occupies numerous islands of the Neva River delta, divided by waterways and connected by huge drawbridges. Since 1991 it and some historical suburbs, including Peterhof, have been listed by UNESCO as a World Heritage Site. It is part of the Silver Ring of cultural and historical centers of the Northwest of Russia. It is home to one of the world's largest museums of art, the Hermitage. Many Russians know the city as Piter (Питер), a familiar diminutive of Saint Petersburg.
540;214175631;Sochi;Sochi (Russian: Со́чи, SO-chee) is one of the southernmost places of Russia and the second-largest city of Krasnodar Krai, with a population of 425,000 (2018). It's along the Black Sea coast, about 1600 km south of Moscow. In 2014 it hosted the Winter Olympic and Paralympic Games, and in 2018 it hosted football (soccer) matches in the FIFA World Cup.
541;267317045;Vladivostok;Vladivostok (Russian: Владивосто́к, vlah-dee-vah-STOHK) is the eastern terminus of the Trans-Siberian Railway, Russia's largest port to the Pacific Ocean, and the base for the Pacific Fleet. With 600,000 inhabitants, it is the second-largest city in the Russian Far East, after Khabarovsk.
542;205139503;Volgograd;Volgograd (Russian: Волгогра́д vuhl-gah-GRAHD) is a large city along the west bank of the Volga River in Southern Russia. It used to be known as Stalingrad, a name which the city is still known as on several war-related dates each year (according to local legislation). It was the scene of one of the most important and bloodiest battles of the Second World War.
543;61941371;Kimberley;Kimberley is the capital of the Northern Cape Province of South Africa. Amongst other things, it is famous for its Big Hole, the world's largest hand-dug excavation that was created when thousands of people searched for diamonds at the end of the 19th and the beginning of the 20th centuries. By 14 August 1914, 22.7 billion kg of rock had been excavated, yielding 2722 kg of diamonds. 
544;286137451;Seville;Seville (Spanish: Sevilla) is Andalusia's capital. With more than 685,000 inhabitants (2021), and 1.5 million in the metropolitan area, it is Spain's fourth-largest city, dominating southern Spain. With heritage from the Arabs and from the Age of Discovery, as well as the flamenco scene, Seville is a diverse destination.
545;285085176;Valencia;Valencia (València in Catalan/Valencian) is a charming old city and the capital of the Valencian Community. With just over 830,000 inhabitants in 2023, it is Spain’s third-largest city and, after Barcelona, the most significant cultural centre along the Spanish Mediterranean coast. It is the capital of the autonomous Valencian Community, and is known for tourism and cuisine. In March visitors flock to the city for the annual UNESCO-listed Falles celebration, but the city is worth visiting at other times of year for its paella, ultramodern architecture, and good beaches.
546;373970246;Lausanne;Lausanne, (pronounced [lozan]) the capital of the Swiss canton of Vaud, is a city of 140,000 people (2020) that sits at the northernmost point of Lake Geneva (Lac Léman). It is the public transport hub of Vaud, and a gateway to the alpine Canton of the Valais, home to some of the best-known ski slopes in the world.
547;92973709;Lucerne;Lucerne (Luzern in German, Lozärn in Swiss-German) is a beautiful small city which sits on the shores of Lake Lucerne in the heartland of Switzerland. Lucerne is a popular destination for both the city itself and the number of accessible outings around the lake and local Alps that it offers.
548;93782054;Lugano;Lugano is a lakeside city in Ticino, the Italian-speaking part of southern Switzerland, and is the largest Italian-speaking city in Switzerland, or for that matter, outside Italy. Part of a temperate micro-climate, Lugano offers palm trees, picturesque boulevards, stunning views of the lake and the Alps, and plenty of opportunity for outdoor and indoor activities. Lugano also makes a good base for visiting other cities and sites in the area. The city is a pleasant place to relax in the summertime and is only half an hour away from Lake Como.
549;93400821;St. Gallen;Saint Gallen (St. Gallen, German: Sankt Gallen) is the main city of eastern Switzerland. For travellers, its main draw is the centuries old Abbey of Saint Gall, a UNESCO World Heritage Site with a world famous historic library. It's a place packed with listed heritage buildings and well-maintained museums. And if you are tired of all the urban highlights, Saint Gallen also serves as a gateway to the Appenzell Alps.
550;71959019;Riyadh;Riyadh (الرياض ar-Riyāḍ) is the capital of Saudi Arabia, located slightly east of the center of the country in the heart of the Tuwaig escarpment.
551;70309934;Abha;Abha is a city in Saudi Arabia. The capital of Asir province, its high altitude makes it a popular summer getaway for Saudis.
552;70680881;Dhahran;Dhahran is in the Eastern Province of Saudi Arabia.
553;69932057;Jeddah;The historic Jeddah has been inscribed to the World Heritage list since 2014.
554;46819642;Paysandú;Paysandú is a city in the northern interior of Uruguay. The capital of Paysandú Department, it is located across the Uruguay River from Colón, Argentina.
555;37385696;Salto;Salto is in the citrus growing region of the Northern Interior of Uruguay, on the east bank of the Rio Uruguay. It is closely connected to the neighbouring Argentinian city of Concordia that lies across the river on the western bank. Salto has just under 100,000 residents.
556;221991999;Tashkent;"Tashkent (Uzbek: Toshkent or Тошкент; Russian: Ташкент) is the capital, and largest city of Uzbekistan."
557;224256901;Andijon City;Andijan is a city in the Ferghana Valley, Uzbekistan. 
558;221656070;Bukhara City;Bukhara (also spelled Bokhara, Bukhoro, or Buxoro) in Uzbekistan was historically one of the great trading cities along the Silk Road. The city centre is a UNESCO World Heritage Site. 
559;71730813;Al Jubayl;Jubail (الجبيل , Al Jubayl) is a mainly industrial city of 685,000 inhabitants in the Eastern Province of Saudi Arabia, on the Persian Gulf coast. 
560;77013370;Makkah Al Mukarramah;Mecca, officially known as Makkah al-Mukarramah (Arabic: مكة المكرمة, Makkah al-Mukarramah), is a city in Saudi Arabia and the holiest city in Islam. 
561;72641555;Medina;Medina (Arabic: المدينة, Madinah), officially known as Al-Madinah al-Munawwarah (Arabic: المدينة المنورة, al-Madīnah al-Munawwarah), is a city in the Hejaz region of Saudi Arabia.
562;70208620;Najran;Najran (previously Aba as Sa'ud) is the principal city of Najran province in south-western Saudi Arabia.
563;254646551;Ho Chi Minh City;Ho Chi Minh City (Vietnamese: Thành Phố Hồ Chí Minh), commonly known as Saigon (Vietnamese: Sài Gòn) or by the abbreviations HCMC or HCM, is the largest city in Vietnam (population and area) and the former capital of the Republic of Vietnam (South Vietnam).
564;238918818;Đà Nẵng;Da Nang (Đà Nẵng) is Vietnam's fifth largest city. It's in Central Vietnam on the South China Sea coast, midway between Hanoi and Ho Chi Minh City.
565;254440038;Da Lat City;During the colonial era, Da Lat (Đà Lạt), also Dalat, in the South Central Highlands of Vietnam, was the playground of the French, who built villas in the clear mountain air to escape the heat and humidity of the plains and coastal areas. 
566;237739143;Hải Phòng;Haiphong (Hải Phòng) is Vietnam's third largest city, a port near Hanoi.
567;373096492;Belgrade;Belgrade (Serbian: Београд, Beograd) — meaning 'White City' — is the capital of the Republic of Serbia. With a population of 1.4 million people in the urban area (2022), Belgrade has been re-emerging as a tourist destination in the past years. Often called the party capital of Southeastern Europe, Belgrade is famous for offering numerous entertainment venues, many historical sites, great local food, and warm people. Various styles of architecture are found in the city, and its resurgence in the 21st century as the leading hub in Southeastern Europe makes it a must-see destination.
568;85884224;Kragujevac;Kragujevac is a city in Serbia. With the population of 180 000, it is the fourth largest city in Serbia, the industrial center of the country, the main city of the Šumadija region and the administrative centre of Šumadija District. It is situated on the banks of the Lepenica River.
569;254975384;Hội An;Hoi An (Vietnamese: Hội An) is a beautiful city in Vietnam about 30 km to the south of Da Nang. The Old Town of Hoi An is listed as a UNESCO World Heritage Site. Hoi An is also commonly used as the base for half-day trips to a cluster of abandoned and partially ruins of My Son, another UNESCO World Heritage Site in the west of the Central Highlands.
570;237432382;Hue City;Hue (Huế) is in the central region of Vietnam and is the former imperial capital. 
571;254484034;Nha Trang City;Nha Trang, sometimes spelt Nhatrang, is Vietnam's most famous seaside resort town, and the scuba diving centre of Vietnam. It's more lively and urban in character than other beach destinations such as Mui Ne and Phu Quoc. 
572;82188730;Kraljevo;"Kraljevo (in English ""King's town"") is a town and the administrative center of Raska District of Serbia. Kraljevo is located in central part of Serbia, at the confluence of the Ibar to the Zapadna Morava. It is, by its territory, the largest municipality in the Republic of Serbia."
573;82274069;Niš;Niš (Serbian: Ниш, pronounced: 'neesh') is a city in Serbia. The administrative centre of the Nišava District, it's a must-see historical city for any traveller passing through on their way to Greece or the Middle East.
574;86846242;Novi Sad;Novi Sad (Serbian: Нови Сад/Novi Sad) is the capital of Vojvodina, the northern Autonomous Province of Serbia, and the second largest city in Serbia. Situated on the Danube River between Budapest and Belgrade, it is a treasured regional and cultural centre.
575;85818071;Požarevac;Požarevac is a city in Central Serbia. It is about 75 km away from Serbian capital, Belgrade.
576;89538209;Subotica;"Subotica is a city in the very north of Vojvodina in northern Serbia. The city is well known for its many great examples of Hungarian architecture (mostly secessionist style, a type of Art Nouveau; late 19th to early 20th century, but also other styles), and a lively student scene, as well as many festivals of various types. The city is multicultural (Hungarian/Serbian/Croatian) and thus has a unique flavor of culture. In its vicinity are the lake and lakeside town Palić, popular among tourists from the region."
577;86326628;Sremska Mitrovica;Sremska Mitrovica is a town in Syrmia (Serbian: Srem) district, in the province of Vojvodina, in the northern part of Serbia.
578;199697906;Bratislava;"Located on the border tripoint of Slovakia, Austria and Hungary, the city has sat in the very hearts of empires since its earliest mention in the 10th century. As such, the city is a place of contrasts; the city centre features the medieval and renaissance old town, as well as the skyscraper-heavy business and shopping district; the outskirts feature both hillside villas, and communist-era apartment blocks."
579;200003171;Banská Bystrica;Banská Bystrica is a city in Central Slovakia.
580;199920534;Košice;Košice (pronounced Ko-shi-tse) is the second largest city in Slovakia, with a population of almost 240,000 (in 2021). It was the European Capital of Culture in 2013. Despite its relative remoteness, you may likely find Košice a hidden, unknown and approachable gem when seeking for a lesson in less known European history, lively arts scene or for a less spiritual entertainment thanks to its vibrant party scene.
581;200332345;Nitra;Nitra is in Slovakia. It is a beautiful old historic city, with a population of almost 80,000.
582;60877572;Pretoria;Pretoria, the administrative capital of South Africa and part of City of Tshwane Metropolitan Municipality, is in Gauteng. Its wide avenues are lined with purple-flowered jacaranda trees and stately architecture. The city has many museums and art galleries, and a large student population that gives its centre a boisterous atmosphere.
583;60245967;Cape Town;Cape Town (Afrikaans: Kaapstad, Xhosa: iKapa) is the second most populous city in South Africa. The capital of Western Cape Province, it is also the legislative capital of the nation. Cape Town is on South Africa's southwestern coast close to the Cape of Good Hope, and is the southernmost city on the African continent. It is the gateway to the globally renowned Cape Winelands which includes the towns of Franschhoek, Stellenbosch and Paarl.
584;61999661;Bloemfontein;"Bloemfontein (Fountain of flowers) is popularly and poetically known as ""the city of roses"", for its abundance of these flowers and the annual rose festival held there. The city hosts numerous museums, including the National Women's Monument, the Anglo-Boer War Museum, the National Museum, and the Oliewenhuis Art Museum."
585;63012949;Durban;"Durban (Zulu: eThekwini; itheku means ""city"") is a city on the east coast of South Africa in the province of KwaZulu-Natal and in the municipality of eThekwini. It is the third largest city in South Africa and the busiest port in Africa. As of 2011, the population of the eThekwini municipality was around 3.4 million. In 2020, it was named the greenest city in the world by Husqvarna Urban Green Space Index because of its many parks."
586;63633020;Johannesburg;Johannesburg (also Jo'burg, Egoli or Jozi) is a large metropolis and South Africa's largest city. Once regarded as South Africa's crime capital in the turbulent nineties, the city has shaken off that reputation led by its youthful exuberant population and a growing black middle class, not to mention the omnipresent soundtrack of Amapiano and house music.
587;60658327;Polokwane;Polokwane (Place of Safety) is a city of 130,000 people (2011) in South Africa. It is the capital of the Limpopo Province. It is South Africa's largest urban centre north of Gauteng. It used to be known as Pietersburg.
588;285930126;Madrid;Madrid is Spain's capital and largest city, with over 3.2 million residents within the city limits and 6.8 million people live in the autonomous Community of Madrid region (as of 2018). A city that has been marked by Spain's varied and tumultuous history, Madrid has some of Europe's most impressive cultural and architectural heritage, which includes grand avenues, plazas, buildings and monuments, world-class art galleries and museums, highly popular football teams, and cultural events of international fame for everyone. Madrid is also renowned for gastronomic delights and a nightlife lasting up until dawn.
589;103513831;Barcelona;Barcelona is Spain's second largest city, with a population of nearly two million people, and the capital of Catalonia. A major port on the northeastern Mediterranean coast of Spain, Barcelona has a wide variety of attractions that bring in tourists from around the globe. The many faces of Barcelona include the medieval Old Town, and the unique street grid resulting from 19th-century urban planning. The city has long sandy beaches and green parks on the hills, pretty much side-by-side. It is also famous for a number of prominent buildings, of which the most-known are by the architect Antoni Gaudí, including his Sagrada Família, which became Barcelona's symbol to many.
590;282916162;Bilbao;Bilbao, with a population of about 350,000 (2018, and over a million in the metro area), is the largest city in Spain's Basque Country. Bilbao is perhaps the best place in the world to experience the ancient culture and language of the Basque people, which has stubbornly held its own over thousands of years and is now completely unlike any modern-day culture in Europe.
591;285844213;Córdoba;Córdoba is a mid-sized city of 326,000 inhabitants (2018) and the capital of the province of Córdoba in the centre of Andalucia. A great cultural reference point in Europe, this ancient city has been declared a World Heritage Site and contains a mixture of the diverse cultures that have settled it throughout history. 
592;285636541;Granada;Granada is a city in Granada Province in the Andalucia region of Spain. Rich in history and culture, Granada is a very worthwhile city in Spain for a tourist.
593;286219994;Málaga;Málaga is a city of 570,000 people (2018) in the southern Spanish region of Andalucia, and capital of the Málaga Province. The largest city on the Costa del Sol, Málaga has a typical Mediterranean climate and is also known as the birthplace of the artist Picasso. The city offers beaches, hiking, architectural sites, art museums, and excellent shopping and cuisine. While more laid back than Madrid or Barcelona, Málaga is still the centre and transport hub for the hugely popular Costa del Sol region, which is flooded with tourists in the summer, and the city has certainly cashed in on the sun and sand, with lots of new construction as well as hotels and facilities geared to tourists. However, Málaga also offers some genuinely interesting historical and cultural attractions in its old city and its setting on the coast is still beautiful.
594;250384939;Sri Jayawardenepura Kotte;"Sri Jayawardenapura Kotte (Sinhalese: ශ්‍රී ජයවර්ධනපුර කෝට්ටේ; Tamil: ஶ்ரீ ஜெயவர்த்தனபுர கோட்டை) (also known as Kotte) is a city in Sri Lanka with around 100,000 inhabitants in the city proper, and 2 million in the metropolitan area. "
595;248518369;Anuradhapura;Anuradhapura is a UNESCO World Heritage listed city in the North Central Province of Sri Lanka.
596;250137040;Batticaloa;Batticaloa (Tamil: மட்டக்களப்பு, Sinhala: මඩකලපුව) is a city in Northeastern Sri Lanka, 301 km away from the country's capital, Colombo.
597;250494260;Colombo;Colombo (Sinhala: කොළඹ, Tamil: கொழும்பு) is the largest city and commercial capital of Sri Lanka, and still perceived by many as the capital though the suburb of Sri Jayawardenepura Kotte is now the official capital. Just like another typical South Asian big city, Colombo is congested, noisy, busy, and vibrant with a mixture of modern life and colonial buildings. It is the financial centre of the island and a popular tourist destination.
598;250570864;Galle;Galle is in the Southern Province of Sri Lanka. Galle's old town with its fortifications have been inscribed on the UNESCO World Heritage List.
599;247766269;Jaffna;Jaffna District is the northernmost region of Sri Lanka, and one of the oldest inhabited places on the island. It is populated mainly by Tamil speaking people. It is separated from India by the Palk Strait and the Bay of Bengal.
600;374261885;Kandy;Kandy is in the centre of Sri Lanka 125 km away from Colombo and is generally recognised as the island nation's cultural capital. It is on the UNESCO World Heritage List.
601;258827778;Negombo;Negombo is a quiet town in the western coastal area of Sri Lanka, with a tourist strip to the north on Jetwing Beach. Its key attraction is its proximity to the international airport. Formerly the haunt of budget travellers, rising hotel rates and luxury resorts mean it now attracts tourists for its yellow, sandy beaches and its relaxing and friendly environment. There are a few other tourist attractions, and decent opportunities for diving and water sports.
602;179148668;Stockholm;Stockholm is Sweden's capital and largest city, with nearly a million inhabitants in the city, and 2.4 million within Stockholm County (as of 2021). The inner city is made up of 14 islands across Lake Mälaren and three streams into the brackish Baltic Sea, with the Stockholm archipelago with some 24,000 islands, islets and skerries. Over 30% of the city area is made up of waterways, and another 30% is made up of green areas. Air and water are said to be the freshest of any European capital. Stockholm hosts the Nobel Prize ceremony and has around 70 museums.
603;176303647;Gothenburg;Gothenburg (Swedish: Göteborg) is Sweden's second largest city with 570,000 inhabitants, and about 1 million in the metropolitan area. The city lies on Sweden's west coast, at the outlet of the Göta river. Gothenburg is Sweden's largest industrial city with companies such as the Volvo Group and Volvo Cars, as well as Scandinavia's largest port. The city hosts numerous national and international sporting and music events such as Gothia Cup, Partille Cup and Way out West. Gothenburg also has the Sweden's largest amusement park, Liseberg.
604;178488142;Karlskrona;Karlskrona, archaic spelling Carlskrona, is a city in Blekinge in southern Sweden. While the city has 35,000 inhabitants, around 60,000 live in the municipality, Karlskrona kommun.
605;175222495;Linkoeping;"Linköping (pronounced ""Lin-shœ-ping"") is Sweden's fifth biggest municipality, and the seat of Östergötland county. It has about 145,000 inhabitants in the municipality, including some countryside, and just under 100,000 in the city proper. "
606;161889363;Lund;Lund is a university city in Scania, the southern part of Sweden. Lund is one of the oldest cities in Sweden and has also played an important part in Danish history. It has a population of about 90,000 people, and is only a few minutes away from the larger city, Malmö and under an hour away from Copenhagen. The University of Lund is the second oldest and one of the largest in all of Sweden. The city also has many high-tech companies. This tradition of world class research and high tech infrastructure certainly played a role in the decision to put the European Spallation Source (ESS) into Lund. The ESS will be the strongest neutron spallation source in the world when it opens in stages between 2023 and 2025.
607;161949392;Malmo;Malmö is Sweden's third largest city with a population of about 352,000 (2021), and the capital of the province of Scania (Skåne) on the southern tip of the country. Malmö is a port city on the Öresund strait, facing Copenhagen on its other bank, with which it is connected by the Öresund bridge. Together, the two cities form a duopolis and a core of a larger Oresund region spanning parts of Denmark and Sweden.
608;179864793;Umeå;"Umeå, called Ume by locals, is a city near the mouth of the Ume River. It is the capital of Västerbotten County in northern Sweden, and with about 110,000 citizens it is the largest city in Norrland. Umeå is known for its university and many birch trees, giving it the nickname ""Björkarnas stad"", or the ""Town of Silver Birches""."
609;179256294;Uppsala;Uppsala is a university city in Sweden. Uppsala is not only the capital of Uppsala County, but, with a population of 167,000 in the city (2020) and a total population of 241,000 in Uppsala Municipality (2022), it is the country's fourth-largest city. It was once the political and religious centre of Viking-era Sweden, became seat of the Church of Sweden and is the home of the largest church in the Nordic Countries, the Uppsala Cathedral. Uppsala University was founded in 1477 as the first Nordic university.
610;109998632;Bern;There are Tourist Information Centres outside the main railway station, and in the Old Tram Depot next to the Bear Pit.
611;111276076;Basel;One of Switzerland's underrated tourist destinations, Basel has a beautiful medieval old town centre, a fascinating carnival, and several world class art museums built by architects like Renzo Piano, Mario Botta and Herzog & De Meuron. Basel is also rich in architecture old and new, with a Romanesque Münster (cathedral), a Renaissance Rathaus (town hall), and various examples of high quality contemporary architecture, including more buildings by Herzog & De Meuron, Richard Meier, Diener & Diener, and various others.
612;372780224;Geneva;Geneva (French: Genève, German: Genf), Switzerland's second-most populous city and the largest French-speaking city in Switzerland, is one of the world's major centres of international diplomacy, having served as the site of the headquarters of the International Committee of the Red Cross since its foundation in 1863. Although the United Nations is now headquartered in New York, the organization still retains a large presence in Geneva at the Palais des Nations and many of its sister/child organizations, such as the World Health and International Labour Organizations. The City of Geneva has only 200,000 inhabitants but over one million people live in the metropolitan region (2019).
613;109635729;Interlaken;Interlaken is a small city in the Bernese Highlands region of central Switzerland. Located between two alpine lakes (Lake Brienz (Brienzersee) and Lake Thun (Thunersee)), Interlaken is a popular base camp for outdoor sports and travel in the surrounding Bernese Oberland Alps. Interlaken itself is a superb holiday destination.
614;233235344;Taipei;"Taipei (臺北; Tâi-pak in Taiwanese, Táiběi in Mandarin) is the national capital of Taiwan and one of the world's major global cities. Sitting in the northern part of the island in a basin between the Yangming Mountains and the Central Mountains, Taipei serves as the island's financial, cultural, and governmental center. The city is a tantalizing mix of Chinese, Japanese and Western influences, vibrant in its own right yet unhurried by global standards. In addition to popular tourist destinations such as Ximending, the xiaochi (small snacks) in bustling night markets are an experience not to be forgotten by your stomach. The capital is also a great jumping off point for day trips to hot springs, old mining towns and national parks around the Northern Taiwan area."
615;231713092;Miaoli City;Miaoli County (苗栗縣) is in the central region of Taiwan.
616;233255351;Hualien City;Hualien (花蓮 Huālián) is a city of 100,000 people (2022) in Taiwan near the spectacular Taroko Gorge.
617;232790394;Jiufen;"Jiufen or Jioufen (九份; Jiǔfèn), historically spelled Chiufen, is a small town in Northern Taiwan. It's a must-visit for any Studio Ghibli fans who will find many of its streets familiar from the movie Spirited Away. A long standing rumour suggested that Jiufen was the inspiration for the film, but its director Hayao Miyazaki has firmly denied this."
618;237395083;Kaohsiung;"Kaohsiung (高雄; Ko-hiông in Taiwanese, Gāoxióng in Mandarin), with 2.73 million inhabitants in October 2023, is the third most populated city in Taiwan after New Taipei and Taichung. It is located in the south of the island on the west coast. Kaohsiung is known for its harbor, although more for commercial than tourism reasons. Its year-round fine weather and the low cost of living makes Kaohsiung the place to visit."
619;230638693;Taichung;Among the activities to catch when visiting Taichung: the world-class science museum and hiking in the nearby hills. There are also many famous night markets that provide night-time excitement. Here you can enjoy delicious food and drink, and find cheap and interesting items for sale. These include the ChungHwa night market (中華夜市), the Feng-Chia university night market (逢甲夜市), the Tung-Hai university night market (東海夜市), and the Chung-Shiao night market (忠孝夜市).
620;232781091;Puli Township;"Puli (埔里; Pùlǐ) is a town in Nantou County at the geographic centre of Taiwan."
